"PEATLAND","DATE","WTE","FLAG"
"S5",2006-03-24,423.43,"M"
"S5",2006-03-25,423.43,"M"
"S5",2006-03-26,423.43,"M"
"S5",2006-03-27,423.43,"M"
"S5",2006-03-28,423.45,"M"
"S5",2006-03-29,423.48,"M"
"S5",2006-03-30,423.54,"M"
"S5",2006-03-31,423.78,"M"
"S5",2006-04-01,423.78,"M"
"S5",2006-04-02,423.76,"M"
"S5",2006-04-03,423.73,"M"
"S5",2006-04-04,423.7,"M"
"S5",2006-04-05,423.69,"M"
"S5",2006-04-06,423.67,"M"
"S5",2006-04-07,423.66,"M"
"S5",2006-04-08,423.64,"M"
"S5",2006-04-09,423.62,"M"
"S5",2006-04-10,423.61,"M"
"S5",2006-04-11,423.6,"M"
"S5",2006-04-12,423.59,"M"
"S5",2006-04-13,423.58,"M"
"S5",2006-04-14,423.57,"M"
"S5",2006-04-15,423.57,"M"
"S5",2006-04-16,423.56,"M"
"S5",2006-04-17,423.55,"M"
"S5",2006-04-18,423.54,"M"
"S5",2006-04-19,423.54,"M"
"S5",2006-04-20,423.55,"M"
"S5",2006-04-21,423.55,"M"
"S5",2006-04-22,423.55,"M"
"S5",2006-04-23,423.55,"M"
"S5",2006-04-24,423.54,"M"
"S5",2006-04-25,423.54,"M"
"S5",2006-04-26,423.53,"M"
"S5",2006-04-27,423.53,"M"
"S5",2006-04-28,423.53,"M"
"S5",2006-04-29,423.53,"M"
"S5",2006-04-30,423.54,"M"
"S5",2006-05-01,423.54,"M"
"S5",2006-05-02,423.54,"M"
"S5",2006-05-03,423.55,"M"
"S5",2006-05-04,423.54,"M"
"S5",2006-05-05,423.54,"M"
"S5",2006-05-06,423.53,"M"
"S5",2006-05-07,423.53,"M"
"S5",2006-05-08,423.53,"M"
"S5",2006-05-09,423.54,"M"
"S5",2006-05-10,423.56,"M"
"S5",2006-05-11,423.57,"M"
"S5",2006-05-12,423.58,"M"
"S5",2006-05-13,423.58,"M"
"S5",2006-05-14,423.58,"M"
"S5",2006-05-15,423.57,"M"
"S5",2006-05-16,423.56,"M"
"S5",2006-05-17,423.55,"M"
"S5",2006-05-18,423.54,"M"
"S5",2006-05-19,423.53,"M"
"S5",2006-05-20,423.53,"M"
"S5",2006-05-21,423.52,"M"
"S5",2006-05-22,423.51,"M"
"S5",2006-05-23,423.5,"M"
"S5",2006-05-24,423.5,"M"
"S5",2006-05-25,423.5,"M"
"S5",2006-05-26,423.5,"M"
"S5",2006-05-27,423.5,"M"
"S5",2006-05-28,423.49,"M"
"S5",2006-05-29,423.48,"M"
"S5",2006-05-30,423.48,"M"
"S5",2006-05-31,423.47,"M"
"S5",2006-06-01,423.46,"M"
"S5",2006-06-02,423.46,"M"
"S5",2006-06-03,423.46,"M"
"S5",2006-06-04,423.46,"M"
"S5",2006-06-05,423.51,"M"
"S5",2006-06-06,423.52,"M"
"S5",2006-06-07,423.52,"M"
"S5",2006-06-08,423.51,"M"
"S5",2006-06-09,423.5,"M"
"S5",2006-06-10,423.5,"M"
"S5",2006-06-11,423.49,"M"
"S5",2006-06-12,423.48,"M"
"S5",2006-06-13,423.47,"M"
"S5",2006-06-14,423.47,"M"
"S5",2006-06-15,423.46,"M"
"S5",2006-06-16,423.46,"M"
"S5",2006-06-17,423.46,"M"
"S5",2006-06-18,423.46,"M"
"S5",2006-06-19,423.45,"M"
"S5",2006-06-20,423.45,"M"
"S5",2006-06-21,423.44,"M"
"S5",2006-06-22,423.43,"M"
"S5",2006-06-23,423.43,"M"
"S5",2006-06-24,423.43,"M"
"S5",2006-06-25,423.43,"M"
"S5",2006-06-26,423.44,"M"
"S5",2006-06-27,423.44,"M"
"S5",2006-06-28,423.44,"M"
"S5",2006-06-29,423.43,"M"
"S5",2006-06-30,423.42,"M"
"S5",2006-07-01,423.44,"M"
"S5",2006-07-02,423.43,"M"
"S5",2006-07-03,423.42,"M"
"S5",2006-07-04,423.42,"M"
"S5",2006-07-05,423.41,"M"
"S5",2006-07-06,423.4,"M"
"S5",2006-07-07,423.39,"M"
"S5",2006-07-08,423.38,"M"
"S5",2006-07-09,423.38,"M"
"S5",2006-07-10,423.37,"M"
"S5",2006-07-11,423.37,"M"
"S5",2006-07-12,423.34,"M"
"S5",2006-07-13,423.32,"M"
"S5",2006-07-14,423.36,"M"
"S5",2006-07-15,423.34,"M"
"S5",2006-07-16,423.32,"M"
"S5",2006-07-17,423.31,"M"
"S5",2006-07-18,423.29,"M"
"S5",2006-07-19,423.28,"M"
"S5",2006-07-20,423.27,"M"
"S5",2006-07-21,423.26,"M"
"S5",2006-07-22,423.25,"M"
"S5",2006-07-23,423.24,"M"
"S5",2006-07-24,423.22,"M"
"S5",2006-07-25,423.21,"M"
"S5",2006-07-26,423.21,"M"
"S5",2006-07-27,423.2,"M"
"S5",2006-07-28,423.19,"M"
"S5",2006-07-29,423.17,"M"
"S5",2006-07-30,423.21,"M"
"S5",2006-07-31,423.24,"M"
"S5",2006-08-01,423.24,"M"
"S5",2006-08-02,423.23,"M"
"S5",2006-08-03,423.2,"M"
"S5",2006-08-04,423.19,"M"
"S5",2006-08-05,423.19,"M"
"S5",2006-08-06,423.17,"M"
"S5",2006-08-07,423.15,"M"
"S5",2006-08-08,423.14,"M"
"S5",2006-08-09,423.14,"M"
"S5",2006-08-10,423.12,"M"
"S5",2006-08-11,423.12,"M"
"S5",2006-08-12,423.11,"M"
"S5",2006-08-13,423.11,"M"
"S5",2006-08-14,423.11,"M"
"S5",2006-08-15,423.1,"M"
"S5",2006-08-16,423.09,"M"
"S5",2006-08-17,423.24,"M"
"S5",2006-08-18,423.25,"M"
"S5",2006-08-19,423.25,"M"
"S5",2006-08-20,423.24,"M"
"S5",2006-08-21,423.22,"M"
"S5",2006-08-22,423.19,"M"
"S5",2006-08-23,423.17,"M"
"S5",2006-08-24,423.15,"M"
"S5",2006-08-25,423.14,"M"
"S5",2006-08-26,423.13,"M"
"S5",2006-08-27,423.11,"M"
"S5",2006-08-28,423.09,"M"
"S5",2006-08-29,423.08,"M"
"S5",2006-08-30,423.09,"M"
"S5",2006-08-31,423.09,"M"
"S5",2006-09-01,423.11,"M"
"S5",2006-09-02,423.12,"M"
"S5",2006-09-03,423.11,"M"
"S5",2006-09-04,423.1,"M"
"S5",2006-09-05,423.06,"M"
"S5",2006-09-06,423.05,"M"
"S5",2006-09-07,423.04,"M"
"S5",2006-09-08,423.04,"M"
"S5",2006-09-09,423.03,"M"
"S5",2006-09-10,423.02,"M"
"S5",2006-09-11,423.01,"M"
"S5",2006-09-12,423.01,"M"
"S5",2006-09-13,423,"M"
"S5",2006-09-14,423,"M"
"S5",2006-09-15,423,"M"
"S5",2006-09-16,423.05,"M"
"S5",2006-09-17,423.08,"M"
"S5",2006-09-18,423.12,"M"
"S5",2006-09-19,423.12,"M"
"S5",2006-09-20,423.12,"M"
"S5",2006-09-21,423.12,"M"
"S5",2006-09-22,423.14,"M"
"S5",2006-09-23,423.18,"M"
"S5",2006-09-24,423.18,"M"
"S5",2006-09-25,423.17,"M"
"S5",2006-09-26,423.19,"M"
"S5",2006-09-27,423.2,"M"
"S5",2006-09-28,423.19,"M"
"S5",2006-09-29,423.19,"M"
"S5",2006-09-30,423.19,"M"
"S5",2006-10-01,423.18,"M"
"S5",2006-10-02,423.17,"M"
"S5",2006-10-03,423.18,"M"
"S5",2006-10-04,423.2,"M"
"S5",2006-10-05,423.2,"M"
"S5",2006-10-06,423.19,"M"
"S5",2006-10-07,423.18,"M"
"S5",2006-10-08,423.16,"M"
"S5",2006-10-09,423.14,"M"
"S5",2006-10-10,423.13,"M"
"S5",2006-10-11,423.17,"M"
"S5",2006-10-12,423.17,"M"
"S5",2006-10-13,423.17,"M"
"S5",2006-10-14,423.17,"M"
"S5",2006-10-15,423.17,"M"
"S5",2006-10-16,423.26,"M"
"S5",2006-10-17,423.3,"M"
"S5",2006-10-18,423.3,"M"
"S5",2006-10-19,423.3,"M"
"S5",2006-10-20,423.29,"M"
"S5",2006-10-21,423.28,"M"
"S5",2006-10-22,423.27,"M"
"S5",2006-10-23,423.26,"M"
"S5",2006-10-24,423.26,"M"
"S5",2006-10-25,423.25,"M"
"S5",2006-10-26,423.25,"M"
"S5",2006-10-27,423.25,"M"
"S5",2006-10-28,423.25,"M"
"S5",2006-10-29,423.24,"M"
"S5",2006-10-30,423.24,"M"
"S5",2006-10-31,423.24,"M"
"S5",2006-11-01,423.22,"M"
"S5",2006-11-02,423.21,"M"
"S5",2006-11-03,423.21,"M"
"S5",2006-11-04,423.2,"M"
"S5",2006-11-05,423.2,"M"
"S5",2006-11-06,423.21,"M"
"S5",2006-11-07,423.25,"M"
"S5",2006-11-08,423.27,"M"
"S5",2006-11-09,423.27,"M"
"S5",2006-11-10,423.26,"M"
"S5",2006-11-11,423.25,"M"
"S5",2006-11-12,423.23,"M"
"S5",2006-11-13,423.23,"M"
"S5",2006-11-14,423.24,"M"
"S5",2006-11-15,423.23,"M"
"S5",2006-11-16,423.23,"M"
"S5",2006-11-17,423.22,"M"
"S5",2006-11-18,423.22,"M"
"S5",2006-11-19,423.21,"M"
"S5",2006-11-20,423.2,"M"
"S5",2006-11-21,423.2,"M"
"S5",2006-11-22,423.21,"M"
"S5",2006-11-23,423.21,"M"
"S5",2006-11-24,423.21,"M"
"S5",2006-11-25,423.21,"M"
"S5",2006-11-26,423.21,"M"
"S5",2006-11-27,423.2,"M"
"S5",2006-11-28,423.3,"M"
"S5",2006-11-29,423.3,"M"
"S5",2006-11-30,423.29,"M"
"S5",2006-12-01,423.26,"M"
"S5",2006-12-02,423.24,"M"
"S5",2006-12-03,423.23,"M"
"S5",2006-12-04,423.22,"M"
"S5",2006-12-05,423.21,"M"
"S5",2006-12-06,423.2,"M"
"S5",2006-12-07,423.18,"M"
"S5",2006-12-08,423.17,"M"
"S5",2006-12-09,423.17,"M"
"S5",2006-12-10,423.17,"M"
"S5",2006-12-11,423.17,"M"
"S5",2006-12-12,423.17,"M"
"S5",2006-12-13,423.18,"M"
"S5",2006-12-14,423.18,"M"
"S5",2006-12-15,423.18,"M"
"S5",2006-12-16,423.18,"M"
"S5",2006-12-17,423.18,"M"
"S5",2006-12-18,423.18,"M"
"S5",2006-12-19,423.17,"M"
"S5",2006-12-20,423.16,"M"
"S5",2006-12-21,423.15,"M"
"S5",2006-12-22,423.15,"M"
"S5",2006-12-23,423.15,"M"
"S5",2006-12-24,423.15,"M"
"S5",2006-12-25,423.14,"M"
"S5",2006-12-26,423.14,"M"
"S5",2006-12-27,423.14,"M"
"S5",2006-12-28,423.13,"M"
"S5",2006-12-29,423.12,"M"
"S5",2006-12-30,423.14,"M"
"S5",2006-12-31,423.22,"M"
"S5",2007-01-01,423.18,"M"
"S5",2007-01-02,423.17,"M"
"S5",2007-01-03,423.17,"M"
"S5",2007-01-04,423.17,"M"
"S5",2007-01-05,423.17,"M"
"S5",2007-01-06,423.17,"M"
"S5",2007-01-07,423.17,"M"
"S5",2007-01-08,423.17,"M"
"S5",2007-01-09,423.15,"M"
"S5",2007-01-10,423.14,"M"
"S5",2007-01-11,423.13,"M"
"S5",2007-01-12,423.12,"M"
"S5",2007-01-13,423.1,"M"
"S5",2007-01-14,423.09,"M"
"S5",2007-01-15,423.07,"M"
"S5",2007-01-16,423.06,"M"
"S5",2007-01-17,423.04,"M"
"S5",2007-01-18,423.04,"M"
"S5",2007-01-19,423.04,"M"
"S5",2007-01-20,423.03,"M"
"S5",2007-01-21,423.03,"M"
"S5",2007-01-22,423.03,"M"
"S5",2007-01-23,423.03,"M"
"S5",2007-01-24,423.03,"M"
"S5",2007-01-25,423.03,"M"
"S5",2007-01-26,423.03,"M"
"S5",2007-01-27,423.02,"M"
"S5",2007-01-28,423.02,"M"
"S5",2007-01-29,423.02,"M"
"S5",2007-01-30,423.01,"M"
"S5",2007-01-31,423.01,"M"
"S5",2007-02-01,423.01,"M"
"S5",2007-02-02,423.01,"M"
"S5",2007-02-03,423.01,"M"
"S5",2007-02-04,423,"M"
"S5",2007-02-05,423,"M"
"S5",2007-02-06,423,"M"
"S5",2007-02-07,422.99,"M"
"S5",2007-02-08,422.99,"M"
"S5",2007-02-09,422.99,"M"
"S5",2007-02-10,422.99,"M"
"S5",2007-02-11,422.98,"M"
"S5",2007-02-12,422.98,"M"
"S5",2007-02-13,422.98,"M"
"S5",2007-02-14,422.98,"M"
"S5",2007-02-15,422.98,"M"
"S5",2007-02-16,422.98,"M"
"S5",2007-02-17,422.98,"M"
"S5",2007-02-18,422.98,"M"
"S5",2007-02-19,422.98,"M"
"S5",2007-02-20,422.98,"M"
"S5",2007-02-21,422.98,"M"
"S5",2007-02-22,422.98,"M"
"S5",2007-02-23,422.98,"M"
"S5",2007-02-24,422.97,"M"
"S5",2007-02-25,422.99,"M"
"S5",2007-02-26,422.99,"M"
"S5",2007-02-27,422.99,"M"
"S5",2007-02-28,422.99,"M"
"S5",2007-03-01,423,"M"
"S5",2007-03-02,423,"M"
"S5",2007-03-03,423,"M"
"S5",2007-03-04,423,"M"
"S5",2007-03-05,423,"M"
"S5",2007-03-06,422.99,"M"
"S5",2007-03-07,422.99,"M"
"S5",2007-03-08,422.99,"M"
"S5",2007-03-09,423.01,"M"
"S5",2007-03-10,423.02,"M"
"S5",2007-03-11,423.09,"M"
"S5",2007-03-12,423.17,"M"
"S5",2007-03-13,423.34,"M"
"S5",2007-03-14,423.32,"M"
"S5",2007-03-15,423.24,"M"
"S5",2007-03-16,423.18,"M"
"S5",2007-03-17,423.14,"M"
"S5",2007-03-18,423.11,"M"
"S5",2007-03-19,423.1,"M"
"S5",2007-03-20,423.08,"M"
"S5",2007-03-21,423.22,"M"
"S5",2007-03-22,423.22,"M"
"S5",2007-03-23,423.31,"M"
"S5",2007-03-24,423.38,"M"
"S5",2007-03-25,423.46,"M"
"S5",2007-03-26,423.45,"M"
"S5",2007-03-27,423.44,"M"
"S5",2007-03-28,423.42,"M"
"S5",2007-03-29,423.44,"M"
"S5",2007-03-30,423.49,"M"
"S5",2007-03-31,423.58,"M"
"S5",2007-04-01,423.6,"M"
"S5",2007-04-02,423.6,"M"
"S5",2007-04-03,423.57,"M"
"S5",2007-04-04,423.56,"M"
"S5",2007-04-05,423.55,"M"
"S5",2007-04-06,423.54,"M"
"S5",2007-04-07,423.53,"M"
"S5",2007-04-08,423.52,"M"
"S5",2007-04-09,423.52,"M"
"S5",2007-04-10,423.52,"M"
"S5",2007-04-11,423.52,"M"
"S5",2007-04-12,423.53,"M"
"S5",2007-04-13,423.54,"M"
"S5",2007-04-14,423.54,"M"
"S5",2007-04-15,423.53,"M"
"S5",2007-04-16,423.53,"M"
"S5",2007-04-17,423.53,"M"
"S5",2007-04-18,423.52,"M"
"S5",2007-04-19,423.52,"M"
"S5",2007-04-20,423.52,"M"
"S5",2007-04-21,423.58,"M"
"S5",2007-04-22,423.66,"M"
"S5",2007-04-23,423.66,"M"
"S5",2007-04-24,423.62,"M"
"S5",2007-04-25,423.59,"M"
"S5",2007-04-26,423.57,"M"
"S5",2007-04-27,423.56,"M"
"S5",2007-04-28,423.55,"M"
"S5",2007-04-29,423.54,"M"
"S5",2007-04-30,423.53,"M"
"S5",2007-05-01,423.53,"M"
"S5",2007-05-02,423.52,"M"
"S5",2007-05-03,423.52,"M"
"S5",2007-05-04,423.52,"M"
"S5",2007-05-05,423.52,"M"
"S5",2007-05-06,423.52,"M"
"S5",2007-05-07,423.52,"M"
"S5",2007-05-08,423.52,"M"
"S5",2007-05-09,423.51,"M"
"S5",2007-05-10,423.51,"M"
"S5",2007-05-11,423.5,"M"
"S5",2007-05-12,423.5,"M"
"S5",2007-05-13,423.49,"M"
"S5",2007-05-14,423.48,"M"
"S5",2007-05-15,423.48,"M"
"S5",2007-05-16,423.48,"M"
"S5",2007-05-17,423.48,"M"
"S5",2007-05-18,423.47,"M"
"S5",2007-05-19,423.47,"M"
"S5",2007-05-20,423.46,"M"
"S5",2007-05-21,423.5,"M"
"S5",2007-05-22,423.5,"M"
"S5",2007-05-23,423.49,"M"
"S5",2007-05-24,423.49,"M"
"S5",2007-05-25,423.49,"M"
"S5",2007-05-26,423.48,"M"
"S5",2007-05-27,423.48,"M"
"S5",2007-05-28,423.48,"M"
"S5",2007-05-29,423.5,"M"
"S5",2007-05-30,423.51,"M"
"S5",2007-05-31,423.52,"M"
"S5",2007-06-01,423.52,"M"
"S5",2007-06-02,423.53,"M"
"S5",2007-06-03,423.58,"M"
"S5",2007-06-04,423.59,"M"
"S5",2007-06-05,423.56,"M"
"S5",2007-06-06,423.54,"M"
"S5",2007-06-07,423.53,"M"
"S5",2007-06-08,423.52,"M"
"S5",2007-06-09,423.51,"M"
"S5",2007-06-10,423.5,"M"
"S5",2007-06-11,423.49,"M"
"S5",2007-06-12,423.49,"M"
"S5",2007-06-13,423.47,"M"
"S5",2007-06-14,423.46,"M"
"S5",2007-06-15,423.48,"M"
"S5",2007-06-16,423.48,"M"
"S5",2007-06-17,423.5,"M"
"S5",2007-06-18,423.5,"M"
"S5",2007-06-19,423.49,"M"
"S5",2007-06-20,423.48,"M"
"S5",2007-06-21,423.47,"M"
"S5",2007-06-22,423.46,"M"
"S5",2007-06-23,423.46,"M"
"S5",2007-06-24,423.45,"M"
"S5",2007-06-25,423.45,"M"
"S5",2007-06-26,423.44,"M"
"S5",2007-06-27,423.44,"M"
"S5",2007-06-28,423.43,"M"
"S5",2007-06-29,423.43,"M"
"S5",2007-06-30,423.42,"M"
"S5",2007-07-01,423.42,"M"
"S5",2007-07-02,423.45,"M"
"S5",2007-07-03,423.45,"M"
"S5",2007-07-04,423.45,"M"
"S5",2007-07-05,423.45,"M"
"S5",2007-07-06,423.44,"M"
"S5",2007-07-07,423.43,"M"
"S5",2007-07-08,423.43,"M"
"S5",2007-07-09,423.42,"M"
"S5",2007-07-10,423.43,"M"
"S5",2007-07-11,423.43,"M"
"S5",2007-07-12,423.43,"M"
"S5",2007-07-13,423.43,"M"
"S5",2007-07-14,423.43,"M"
"S5",2007-07-15,423.42,"M"
"S5",2007-07-16,423.42,"M"
"S5",2007-07-17,423.41,"M"
"S5",2007-07-18,423.4,"M"
"S5",2007-07-19,423.39,"M"
"S5",2007-07-20,423.38,"M"
"S5",2007-07-21,423.37,"M"
"S5",2007-07-22,423.37,"M"
"S5",2007-07-23,423.37,"M"
"S5",2007-07-24,423.36,"M"
"S5",2007-07-25,423.34,"M"
"S5",2007-07-26,423.33,"M"
"S5",2007-07-27,423.32,"M"
"S5",2007-07-28,423.32,"M"
"S5",2007-07-29,423.31,"M"
"S5",2007-07-30,423.3,"M"
"S5",2007-07-31,423.28,"M"
"S5",2007-08-01,423.27,"M"
"S5",2007-08-02,423.26,"M"
"S5",2007-08-03,423.25,"M"
"S5",2007-08-04,423.24,"M"
"S5",2007-08-05,423.23,"M"
"S5",2007-08-06,423.22,"M"
"S5",2007-08-07,423.22,"M"
"S5",2007-08-08,423.2,"M"
"S5",2007-08-09,423.31,"M"
"S5",2007-08-10,423.31,"M"
"S5",2007-08-11,423.29,"M"
"S5",2007-08-12,423.26,"M"
"S5",2007-08-13,423.24,"M"
"S5",2007-08-14,423.23,"M"
"S5",2007-08-15,423.21,"M"
"S5",2007-08-16,423.19,"M"
"S5",2007-08-17,423.18,"M"
"S5",2007-08-18,423.16,"M"
"S5",2007-08-19,423.15,"M"
"S5",2007-08-20,423.19,"M"
"S5",2007-08-21,423.15,"M"
"S5",2007-08-22,423.13,"M"
"S5",2007-08-23,423.14,"M"
"S5",2007-08-24,423.14,"M"
"S5",2007-08-25,423.14,"M"
"S5",2007-08-26,423.17,"M"
"S5",2007-08-27,423.28,"M"
"S5",2007-08-28,423.28,"M"
"S5",2007-08-29,423.27,"M"
"S5",2007-08-30,423.25,"M"
"S5",2007-08-31,423.23,"M"
"S5",2007-09-01,423.21,"M"
"S5",2007-09-02,423.2,"M"
"S5",2007-09-03,423.17,"M"
"S5",2007-09-04,423.16,"M"
"S5",2007-09-05,423.15,"M"
"S5",2007-09-06,423.4,"M"
"S5",2007-09-07,423.4,"M"
"S5",2007-09-08,423.4,"M"
"S5",2007-09-09,423.39,"M"
"S5",2007-09-10,423.38,"M"
"S5",2007-09-11,423.38,"M"
"S5",2007-09-12,423.38,"M"
"S5",2007-09-13,423.37,"M"
"S5",2007-09-14,423.36,"M"
"S5",2007-09-15,423.34,"M"
"S5",2007-09-16,423.36,"M"
"S5",2007-09-17,423.42,"M"
"S5",2007-09-18,423.44,"M"
"S5",2007-09-19,423.45,"M"
"S5",2007-09-20,423.46,"M"
"S5",2007-09-21,423.47,"M"
"S5",2007-09-22,423.48,"M"
"S5",2007-09-23,423.48,"M"
"S5",2007-09-24,423.48,"M"
"S5",2007-09-25,423.48,"M"
"S5",2007-09-26,423.48,"M"
"S5",2007-09-27,423.47,"M"
"S5",2007-09-28,423.46,"M"
"S5",2007-09-29,423.46,"M"
"S5",2007-09-30,423.45,"M"
"S5",2007-10-01,423.45,"M"
"S5",2007-10-02,423.45,"M"
"S5",2007-10-03,423.45,"M"
"S5",2007-10-04,423.45,"M"
"S5",2007-10-05,423.45,"M"
"S5",2007-10-06,423.45,"M"
"S5",2007-10-07,423.45,"M"
"S5",2007-10-08,423.48,"M"
"S5",2007-10-09,423.5,"M"
"S5",2007-10-10,423.51,"M"
"S5",2007-10-11,423.51,"M"
"S5",2007-10-12,423.51,"M"
"S5",2007-10-13,423.5,"M"
"S5",2007-10-14,423.49,"M"
"S5",2007-10-15,423.48,"M"
"S5",2007-10-16,423.48,"M"
"S5",2007-10-17,423.48,"M"
"S5",2007-10-18,423.62,"M"
"S5",2007-10-19,423.64,"M"
"S5",2007-10-20,423.62,"M"
"S5",2007-10-21,423.57,"M"
"S5",2007-10-22,423.55,"M"
"S5",2007-10-23,423.53,"M"
"S5",2007-10-24,423.52,"M"
"S5",2007-10-25,423.51,"M"
"S5",2007-10-26,423.51,"M"
"S5",2007-10-27,423.5,"M"
"S5",2007-10-28,423.49,"M"
"S5",2007-10-29,423.48,"M"
"S5",2007-10-30,423.48,"M"
"S5",2007-10-31,423.48,"M"
"S5",2007-11-01,423.47,"M"
"S5",2007-11-02,423.47,"M"
"S5",2007-11-03,423.47,"M"
"S5",2007-11-04,423.47,"M"
"S5",2007-11-05,423.46,"M"
"S5",2007-11-06,423.46,"M"
"S5",2007-11-07,423.46,"M"
"S5",2007-11-08,423.46,"M"
"S5",2007-11-09,423.46,"M"
"S5",2007-11-10,423.46,"M"
"S5",2007-11-11,423.46,"M"
"S5",2007-11-12,423.46,"M"
"S5",2007-11-13,423.46,"M"
"S5",2007-11-14,423.46,"M"
"S5",2007-11-15,423.46,"M"
"S5",2007-11-16,423.46,"M"
"S5",2007-11-17,423.46,"M"
"S5",2007-11-18,423.45,"M"
"S5",2007-11-19,423.45,"M"
"S5",2007-11-20,423.45,"M"
"S5",2007-11-21,423.45,"M"
"S5",2007-11-22,423.45,"M"
"S5",2007-11-23,423.45,"M"
"S5",2007-11-24,423.44,"M"
"S5",2007-11-25,423.44,"M"
"S5",2007-11-26,423.44,"M"
"S5",2007-11-27,423.44,"M"
"S5",2007-11-28,423.44,"M"
"S5",2007-11-29,423.44,"M"
"S5",2007-11-30,423.43,"M"
"S5",2007-12-01,423.43,"M"
"S5",2007-12-02,423.43,"M"
"S5",2007-12-03,423.43,"M"
"S5",2007-12-04,423.43,"M"
"S5",2007-12-05,423.43,"M"
"S5",2007-12-06,423.43,"M"
"S5",2007-12-07,423.43,"M"
"S5",2007-12-08,423.42,"M"
"S5",2007-12-09,423.42,"M"
"S5",2007-12-10,423.42,"M"
"S5",2007-12-11,423.41,"M"
"S5",2007-12-12,423.41,"M"
"S5",2007-12-13,423.41,"M"
"S5",2007-12-14,423.41,"M"
"S5",2007-12-15,423.41,"M"
"S5",2007-12-16,423.41,"M"
"S5",2007-12-17,423.4,"M"
"S5",2007-12-18,423.4,"M"
"S5",2007-12-19,423.4,"M"
"S5",2007-12-20,423.4,"M"
"S5",2007-12-21,423.4,"M"
"S5",2007-12-22,423.4,"M"
"S5",2007-12-23,423.4,"M"
"S5",2007-12-24,423.4,"M"
"S5",2007-12-25,423.4,"M"
"S5",2007-12-26,423.4,"M"
"S5",2007-12-27,423.4,"M"
"S5",2007-12-28,423.39,"M"
"S5",2007-12-29,423.39,"M"
"S5",2007-12-30,423.39,"M"
"S5",2007-12-31,423.39,"M"
"S5",2008-01-01,423.39,"M"
"S5",2008-01-02,423.39,"M"
"S5",2008-01-03,423.39,"M"
"S5",2008-01-04,423.39,"M"
"S5",2008-01-05,423.39,"M"
"S5",2008-01-06,423.39,"M"
"S5",2008-01-07,423.39,"M"
"S5",2008-01-08,423.39,"M"
"S5",2008-01-09,423.39,"M"
"S5",2008-01-10,423.39,"M"
"S5",2008-01-11,423.39,"M"
"S5",2008-01-12,423.39,"M"
"S5",2008-01-13,423.39,"M"
"S5",2008-01-14,423.38,"M"
"S5",2008-01-15,423.38,"M"
"S5",2008-01-16,423.38,"M"
"S5",2008-01-17,423.38,"M"
"S5",2008-01-18,423.38,"M"
"S5",2008-01-19,423.38,"M"
"S5",2008-01-20,423.37,"M"
"S5",2008-01-21,423.36,"M"
"S5",2008-01-22,423.36,"M"
"S5",2008-01-23,423.36,"M"
"S5",2008-01-24,423.35,"M"
"S5",2008-01-25,423.35,"M"
"S5",2008-01-26,423.35,"M"
"S5",2008-01-27,423.35,"M"
"S5",2008-01-28,423.35,"M"
"S5",2008-01-29,423.35,"M"
"S5",2008-01-30,423.35,"M"
"S5",2008-01-31,423.34,"M"
"S5",2008-02-01,423.34,"M"
"S5",2008-02-02,423.33,"M"
"S5",2008-02-03,423.33,"M"
"S5",2008-02-04,423.33,"M"
"S5",2008-02-05,423.33,"M"
"S5",2008-02-06,423.33,"M"
"S5",2008-02-07,423.33,"M"
"S5",2008-02-08,423.33,"M"
"S5",2008-02-09,423.32,"M"
"S5",2008-02-10,423.32,"M"
"S5",2008-02-11,423.32,"M"
"S5",2008-02-12,423.31,"M"
"S5",2008-02-13,423.31,"M"
"S5",2008-02-14,423.31,"M"
"S5",2008-02-15,423.3,"M"
"S5",2008-02-16,423.3,"M"
"S5",2008-02-17,423.3,"M"
"S5",2008-02-18,423.33,"M"
"S5",2008-02-19,423.3,"M"
"S5",2008-02-20,423.29,"M"
"S5",2008-02-21,423.28,"M"
"S5",2008-02-22,423.28,"M"
"S5",2008-02-23,423.28,"M"
"S5",2008-02-24,423.28,"M"
"S5",2008-02-25,423.27,"M"
"S5",2008-02-26,423.27,"M"
"S5",2008-02-27,423.27,"M"
"S5",2008-02-28,423.27,"M"
"S5",2008-02-29,423.27,"M"
"S5",2008-03-01,423.27,"M"
"S5",2008-03-02,423.27,"M"
"S5",2008-03-03,423.27,"M"
"S5",2008-03-04,423.27,"M"
"S5",2008-03-05,423.27,"M"
"S5",2008-03-06,423.27,"M"
"S5",2008-03-07,423.26,"M"
"S5",2008-03-08,423.26,"M"
"S5",2008-03-09,423.26,"M"
"S5",2008-03-10,423.26,"M"
"S5",2008-03-11,423.26,"M"
"S5",2008-03-12,423.26,"M"
"S5",2008-03-13,423.26,"M"
"S5",2008-03-14,423.26,"M"
"S5",2008-03-15,423.26,"M"
"S5",2008-03-16,423.26,"M"
"S5",2008-03-17,423.26,"M"
"S5",2008-03-18,423.26,"M"
"S5",2008-03-19,423.26,"M"
"S5",2008-03-20,423.26,"M"
"S5",2008-03-21,423.26,"M"
"S5",2008-03-22,423.26,"M"
"S5",2008-03-23,423.25,"M"
"S5",2008-03-24,423.26,"M"
"S5",2008-03-25,423.26,"M"
"S5",2008-03-26,423.26,"M"
"S5",2008-03-27,423.26,"M"
"S5",2008-03-28,423.26,"M"
